filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
20260107_065211_baia20_IPC2.jpg,1439,2.0443509,0.9473748,1.7676797,0.73345333,0.048611406,0.30261198,167.59244,178.56659,1.0555484,0.5163245,0.7965019
20260107_142207_baia18_IPC1.jpg,1439,2.065366,1.0967083,1.4669521,0.962631,0.1757329,2.798413,164.82375,170.77904,0.91181946,0.44148082,0.6770796
20260107_142507_baia18_IPC1.jpg,1439,2.036618,1.1532137,1.4142171,0.9647589,0.19301023,2.5101423,164.7543,172.80527,0.86714196,0.42577547,0.7018344
20260107_142910_baia18_IPC1.jpg,1439,2.0581024,1.0137005,1.553242,0.8857169,0.16868198,0.25717065,168.938,176.62827,0.9864847,0.4793176,0.7391518
20260107_143007_baia18_IPC1.jpg,1439,2.0949733,1.0472176,1.5431368,0.9037348,0.20853443,1.6780642,166.255,174.10239,0.95491135,0.45581073,0.7148603
20260108_065407_baia17_IPC1.jpg,1439,1.9929633,0.94170123,1.9000949,0.6755152,0.025030034,2.8397284,171.22585,179.34837,1.0619079,0.5328286,0.80093503
20260108_213506_baia24_VIPWX.jpg,1439,2.082666,1.0137297,1.5025337,0.8906623,0.059057966,1.2586548,166.14822,172.65967,0.9864563,0.47365075,0.73895144
20260109_062811_baia19_IPC2.jpg,1439,1.9449581,1.1229496,1.7982624,0.73582333,0.026035964,12.826215,179.42087,176.1635,0.8905119,0.4578566,0.8459717
20260109_220020_baia20_IPC2.jpg,1439,1.974726,1.0149908,1.638036,0.8282334,0.036132634,10.869136,178.8253,177.23741,0.9852306,0.4989202,0.752879
20260109_220110_baia20_IPC2.jpg,1439,2.0027142,0.94235307,1.8267862,0.70097876,0.013019092,8.280267,178.7132,179.27719,1.0611734,0.52986765,0.75502294
20260109_220410_baia20_IPC2.jpg,1439,1.9662094,0.9785628,1.8301973,0.7128853,0.015680637,12.980948,175.64813,176.43266,1.0219069,0.5197345,0.758708
20260109_220615_baia20_IPC2.jpg,1439,1.9941809,1.0210851,1.7084483,0.74840707,0.031896356,9.514381,178.36302,179.49641,0.9793502,0.49110398,0.7824055
RLC1_00_20260103062744_baia10_RLC1.jpg,1439,1.9802407,1.1335504,1.8159933,0.6120788,0.02260374,1.6709352,170.11444,168.47726,0.88218397,0.4454933,0.79184884
RLC1_00_20260103063145_baia10_RLC1.jpg,1439,1.9338362,1.1829141,1.7577718,0.65219104,0.05471551,0.18130821,171.75941,171.17618,0.8453699,0.43714657,0.83166605
RLC1_00_20260103063346_baia10_RLC1.jpg,1439,1.9583377,1.100746,1.7757877,0.64963555,0.0502042,0.74019253,171.65886,172.56232,0.9084748,0.46390098,0.8271287
RLC1_00_20260112061641_baia12_RLC1.jpg,1439,1.9205458,0.92982,1.9153146,0.6529382,0.023541685,11.331154,172.32495,177.86603,1.0754769,0.55998504,0.68521625
RLC2_00_20260102213411_baia8_RLC2.jpg,1439,2.0147965,0.9881193,1.7205929,0.72761756,0.11336708,5.5441847,178.66762,177.75789,1.0120236,0.5022956,0.7075399
RLC2_00_20260102213712_baia8_RLC2.jpg,1439,1.9600914,0.9037227,1.9088302,0.6294744,0.10554774,6.5338097,176.20418,176.97456,1.1065341,0.5645319,0.66345024
RLC2_00_20260102213812_baia8_RLC2.jpg,1439,2.0061452,0.9469424,1.8399378,0.6934611,0.095511325,7.131876,179.35744,176.94757,1.0560305,0.5263978,0.723017
RLC2_00_20260114215835_baia8_RLC2.jpg,1439,1.9845262,1.0180342,1.8179433,0.6849573,0.0997767,4.190589,175.19661,177.07014,0.98228526,0.49497217,0.79038554
RLC2_00_20260114220036_baia8_RLC2.jpg,1439,1.8879044,0.9491863,1.9829972,0.5968174,0.12559597,12.06895,169.57442,174.70227,1.0535339,0.55804414,0.6906212
RLC2_00_20260114220136_baia8_RLC2.jpg,1439,1.9916263,0.9532292,1.7171624,0.7247909,0.1371917,3.5303621,179.315,178.44592,1.0490657,0.5267382,0.69435984
RLC2_00_20260114220236_baia8_RLC2.jpg,1439,1.9634316,1.0266452,1.8393661,0.6512166,0.0733342,6.8402267,178.32532,179.9802,0.9740463,0.49609384,0.82553184
RLC2_00_20260114220337_baia8_RLC2.jpg,1439,1.9752053,0.9626254,2.0365953,0.5950482,0.079325005,10.7235565,176.41531,176.86736,1.0388258,0.525933,0.71593785
RLC2_00_20260114220437_baia8_RLC2.jpg,1439,1.9470946,0.9695596,1.7321222,0.7383264,0.04885447,6.712619,179.68971,178.77058,1.0313962,0.52971035,0.7906445
RLC3_00_20260105064625_baia6_RLC3.jpg,1439,1.990601,1.0347567,1.816993,0.70520896,0.09601922,7.0538816,174.88538,178.14026,0.9664108,0.48548695,0.66372615
RLC3_00_20260107215419_baia4_RLC3.jpg,1439,1.9698391,1.0858501,1.6849029,0.672684,0.058776163,2.123293,170.03882,171.0207,0.92093736,0.46751907,0.8144954
RLC3_00_20260107215720_baia4_RLC3.jpg,1439,1.9582087,1.1067836,1.6320529,0.71902984,0.0762296,3.2761412,168.13812,171.5203,0.9035189,0.46140075,0.8003329
RLC3_00_20260107215920_baia4_RLC3.jpg,1439,1.9887606,0.96122015,1.676826,0.7128479,0.083462834,3.760725,168.82639,171.03629,1.0403444,0.52311194,0.7431818
RLC3_00_20260113062117_baia5_RLC3.jpg,1439,1.9331272,0.97527546,1.9042732,0.6107893,0.114445366,9.696371,174.516,178.31042,1.0253514,0.5304107,0.7845322
RLC3_00_20260113062619_baia5_RLC3.jpg,1439,1.9552265,0.9955827,1.8688661,0.6402859,0.105810046,9.961267,176.77328,177.98083,1.004437,0.51371896,0.80183154
RLC4_00_20260115221133_baia3_RLC4.jpg,1439,1.910246,0.9863551,1.9287506,0.69153214,0.07743993,12.5787115,175.37178,177.98305,1.0138336,0.5307346,0.7504826
RLC4_00_20260115221334_baia3_RLC4.jpg,1439,1.8954406,0.9874504,1.7798187,0.7925542,0.13389444,14.862223,173.86188,175.39397,1.0127091,0.5342869,0.68811774
RLC4_00_20260115221635_baia3_RLC4.jpg,1439,1.9089293,1.0739132,1.7443577,0.75331694,0.06638975,14.989349,171.80937,174.03102,0.9311739,0.48779905,0.6068622
RLC4_00_20260115221835_baia3_RLC4.jpg,1439,1.8859235,1.0415787,1.8743476,0.6785874,0.15818655,14.204037,172.6241,175.96788,0.9600811,0.5090774,0.6496222
RLC4_00_20260115221936_baia3_RLC4.jpg,1439,1.900335,1.0436386,1.8516676,0.71030897,0.0809332,15.64002,171.41342,174.48415,0.95818615,0.5042196,0.6804996
20260101_215508_baia17_IPC1.jpg,1440,1.9914691,0.9434334,1.6613473,0.83981615,0.039799135,8.178533,177.52756,178.77682,1.0599582,0.5322494,0.772556
20260102_144014_baia13_IPC3.jpg,1440,2.0439105,0.9591099,2.0692687,0.54722965,0.11104799,17.118084,169.88182,171.27612,1.0426334,0.51011693,0.68665326
20260102_144114_baia13_IPC3.jpg,1440,2.0163379,0.92709345,2.1190908,0.57015663,0.16362697,19.135618,165.93698,169.38445,1.07864,0.53495,0.614927
20260103_070111_baia20_IPC2.jpg,1440,2.0049343,0.9114324,1.9670162,0.64142,0.037761655,7.795834,177.74605,178.49025,1.097174,0.5472369,0.77897024
20260104_065507_baia16_IPC1.jpg,1440,2.0748463,0.9267109,2.069718,0.5858471,0.041280117,15.737694,175.40695,173.744,1.0790852,0.5200796,0.7157529
20260104_070408_baia16_IPC1.jpg,1440,2.070617,0.96372104,2.022604,0.60098225,0.08823699,15.076855,175.19786,173.50284,1.0376446,0.50112826,0.73269427
