filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC1_00_20260107045215_baia10_RLC1.jpg,baia10,2.0093129,1.1356652,1.7468419,0.6698997,0.048955526,3.9732554,163.56122,168.66728,0.8805412,0.43823,0.80169004
RLC1_00_20260107054431_baia4_RLC1.jpg,baia4,1.888521,1.0538849,1.586977,0.80953777,0.12730989,11.649413,172.16634,175.4677,0.94887024,0.5024409,0.7658421
RLC1_00_20260107055434_baia12_RLC1.jpg,baia12,1.9305885,1.0856404,1.7245699,0.7090869,0.12818444,14.207279,170.32292,174.28165,0.9211153,0.47711632,0.7692759
RLC1_00_20260107055935_baia11_RLC1.jpg,baia11,1.8476573,1.1460499,1.916928,0.6058041,0.022863612,6.939948,179.06203,175.14711,0.87256235,0.47225335,0.8247409
RLC1_00_20260107193611_baia10_RLC1.jpg,baia10,1.826247,1.2817811,1.5554092,0.81492126,0.027371459,2.7046494,173.90167,171.4588,0.7801644,0.42719546,0.8255886
RLC1_00_20260107194012_baia10_RLC1.jpg,baia10,1.8799359,1.2052526,1.9625163,0.5912353,0.0052989484,6.506351,178.1155,172.33893,0.82970154,0.44134563,0.82648283
RLC1_00_20260107201723_baia12_RLC1.jpg,baia12,1.909465,1.0205246,1.6976625,0.71110463,0.11379386,15.764467,166.56395,173.41936,0.97988814,0.51317424,0.7324107
RLC1_00_20260107210437_baia10_RLC1.jpg,baia10,1.9309417,1.0918411,1.6221771,0.7471402,0.09516814,2.0642164,170.93532,174.55275,0.9158842,0.47431996,0.7950162
RLC1_00_20260107214349_baia12_RLC1.jpg,baia12,1.9807787,1.0052615,1.6098688,0.8082897,0.0097793825,12.206842,171.75726,176.42351,0.99476594,0.50220954,0.6364222
RLC1_00_20260107214650_baia11_RLC1.jpg,baia11,1.9593788,0.91675794,2.0362725,0.5504176,0.012940387,2.6298685,178.99438,175.68974,1.0908005,0.5567073,0.75854206
